road_user_id,road_user_type,hostname,occurrence,frame_number,section_id,event_coordinate,event_type,direction_vector,video_name,OTCamera,Date,Time
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2065,pedestrian,otcamera29,2023-09-07 13:12:33.377872,15077,,"[201.49742126464844, 57.69374465942383]",enter-scene,"[0.1112823486328125, -0.3863410949707031]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2066,pedestrian,otcamera29,2023-09-07 13:12:34.777088,15105,,"[138.77114868164062, 0.033111572265625]",enter-scene,"[0.00690460205078125, -0.0072784423828125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2067,pedestrian,otcamera29,2023-09-07 13:12:41.373392,15237,,"[402.4392547607422, 304.0206756591797]",enter-scene,"[5.550048828125, 4.024017333984375]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2069,pedestrian,otcamera29,2023-09-07 13:12:43.372272,15277,,"[156.39871215820312, 0.0]",enter-scene,"[0.253692626953125, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2072,car,otcamera29,2023-09-07 13:12:50.718156,15424,,"[730.1091613769531, 237.39686584472656]",enter-scene,"[-25.790313720703125, -11.749557495117188]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2073,bus,otcamera29,2023-09-07 13:12:52.866952,15467,,"[0.641845703125, 0.0]",enter-scene,"[0.01971435546875, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2074,car,otcamera29,2023-09-07 13:12:54.615972,15502,,"[209.09275817871094, 0.0]",enter-scene,"[3.066558837890625, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2075,bicyclist,otcamera29,2023-09-07 13:12:54.665944,15503,,"[204.88705444335938, 0.0]",enter-scene,"[0.09674072265625, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2076,car,otcamera29,2023-09-07 13:12:55.065720,15511,,"[240.22348022460938, 0.0]",enter-scene,"[-26.93194580078125, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2077,bicyclist,otcamera29,2023-09-07 13:12:57.514348,15560,,"[254.4031982421875, 27.942848205566406]",enter-scene,"[0.7612838745117188, 3.6634998321533203]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2078,bicyclist,otcamera29,2023-09-07 13:12:58.363872,15577,,"[139.74114227294922, 0.0]",enter-scene,"[0.16431427001953125, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2079,bicyclist,otcamera29,2023-09-07 13:13:00.562640,15621,,"[608.4380187988281, 351.618408203125]",enter-scene,"[21.2750244140625, 23.1273193359375]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2080,pedestrian,otcamera29,2023-09-07 13:13:01.262248,15635,,"[380.27294921875, 540.5314636230469]",enter-scene,"[-8.92584228515625, -6.904266357421875]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2081,pedestrian,otcamera29,2023-09-07 13:13:01.562080,15641,,"[198.65181732177734, 401.95697021484375]",enter-scene,"[-0.19033050537109375, 0.47161865234375]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2084,pedestrian,otcamera29,2023-09-07 13:13:04.310540,15696,,"[198.74420928955078, 404.8897705078125]",enter-scene,"[0.40224456787109375, -3.2400054931640625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2085,car,otcamera29,2023-09-07 13:13:05.659784,15723,,"[181.8162612915039, 0.0]",enter-scene,"[3.8201828002929688, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2088,pedestrian,otcamera29,2023-09-07 13:13:07.108972,15752,,"[176.09272003173828, 0.01813793182373047]",enter-scene,"[-0.01181793212890625, 0.06618976593017578]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2090,pedestrian,otcamera29,2023-09-07 13:13:10.057320,15811,,"[162.36273956298828, 0.08700370788574219]",enter-scene,"[0.9187850952148438, -0.0058078765869140625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2091,car,otcamera29,2023-09-07 13:13:10.257208,15815,,"[196.4840850830078, 0.0]",enter-scene,"[-3.5884552001953125, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2092,pedestrian,otcamera29,2023-09-07 13:13:11.556480,15841,,"[141.15036010742188, 0.018939971923828125]",enter-scene,"[0.06134033203125, 0.01343536376953125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2094,pedestrian,otcamera29,2023-09-07 13:13:11.606452,15842,,"[559.1561584472656, 0.4943695068359375]",enter-scene,"[-0.045989990234375, 0.1620025634765625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2095,pedestrian,otcamera29,2023-09-07 13:13:11.656424,15843,,"[521.2609252929688, 540.1050109863281]",enter-scene,"[-6.769195556640625, -6.291015625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2096,pedestrian,otcamera29,2023-09-07 13:13:11.706396,15844,,"[364.5354766845703, 548.7163391113281]",enter-scene,"[-3.966339111328125, -10.471832275390625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2097,pedestrian,otcamera29,2023-09-07 13:13:12.955696,15869,,"[423.8380584716797, 515.880615234375]",enter-scene,"[-6.7817840576171875, -7.7644195556640625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2098,car,otcamera29,2023-09-07 13:13:14.105052,15892,,"[189.24639892578125, 0.0]",enter-scene,"[-0.50689697265625, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2099,car,otcamera29,2023-09-07 13:13:14.604772,15902,,"[219.02411651611328, 0.0]",enter-scene,"[-20.02179718017578, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2100,car,otcamera29,2023-09-07 13:13:15.254408,15915,,"[238.59922790527344, 0.3777961730957031]",enter-scene,"[-0.0855712890625, -0.03134918212890625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2104,pedestrian,otcamera29,2023-09-07 13:13:16.653624,15943,,"[241.00833129882812, 0.392669677734375]",enter-scene,"[0.06954193115234375, 0.37781524658203125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2105,motorcyclist,otcamera29,2023-09-07 13:13:16.653624,15943,,"[256.56085205078125, 0.43083953857421875]",enter-scene,"[4.1283416748046875, 6.972614288330078]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2110,pedestrian,otcamera29,2023-09-07 13:13:20.351552,16017,,"[160.63172149658203, 0.01216888427734375]",enter-scene,"[-0.4553985595703125, -0.01216888427734375]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2112,car,otcamera29,2023-09-07 13:13:21.400964,16038,,"[719.171630859375, 222.02195739746094]",enter-scene,"[-28.4674072265625, -12.2159423828125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2113,pedestrian,otcamera29,2023-09-07 13:13:21.500908,16040,,"[229.3865966796875, 83.81671524047852]",enter-scene,"[-0.867034912109375, -0.9886512756347656]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2114,car,otcamera29,2023-09-07 13:13:21.850712,16047,,"[217.33611297607422, 0.007864952087402344]",enter-scene,"[1.6008377075195312, -0.007864952087402344]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2115,pedestrian,otcamera29,2023-09-07 13:13:22.250488,16055,,"[208.48004150390625, 0.10322189331054688]",enter-scene,"[0.287994384765625, -0.04724884033203125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2116,car,otcamera29,2023-09-07 13:13:22.750208,16065,,"[187.64405059814453, 0.057952880859375]",enter-scene,"[5.526115417480469, 0.033802032470703125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2117,pedestrian,otcamera29,2023-09-07 13:13:23.399844,16078,,"[171.81809997558594, 68.68272399902344]",enter-scene,"[0.0888214111328125, -1.3857307434082031]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2118,pedestrian,otcamera29,2023-09-07 13:13:23.549760,16081,,"[189.48523712158203, 8.500436782836914]",enter-scene,"[-0.14667510986328125, -0.8961124420166016]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2119,pedestrian,otcamera29,2023-09-07 13:13:23.749648,16085,,"[239.9010009765625, 4.5377960205078125]",enter-scene,"[0.9842453002929688, 1.8218536376953125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2120,car,otcamera29,2023-09-07 13:13:23.949536,16089,,"[724.4019775390625, 222.25955200195312]",enter-scene,"[-32.620849609375, -16.546730041503906]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2126,bicyclist,otcamera29,2023-09-07 13:13:24.499228,16100,,"[263.8287353515625, 29.270841598510742]",enter-scene,"[1.687591552734375, 1.542856216430664]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2127,car,otcamera29,2023-09-07 13:13:24.749088,16105,,"[289.9896240234375, 0.026292800903320312]",enter-scene,"[-0.4754638671875, 0.0886688232421875]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2129,pedestrian,otcamera29,2023-09-07 13:13:25.298780,16116,,"[159.1812744140625, 0.0]",enter-scene,"[0.710174560546875, 0.018955230712890625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2130,bicyclist,otcamera29,2023-09-07 13:13:25.398724,16118,,"[134.4561996459961, 0.0]",enter-scene,"[-0.1021881103515625, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2131,car,otcamera29,2023-09-07 13:13:25.648584,16123,,"[208.18203735351562, 0.0]",enter-scene,"[5.7318878173828125, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2134,pedestrian,otcamera29,2023-09-07 13:13:27.847352,16167,,"[185.3480224609375, 0.0]",enter-scene,"[-0.47774505615234375, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2139,bus,otcamera29,2023-09-07 13:13:29.546400,16201,,"[0.0, 0.0]",enter-scene,"[0.0, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2140,car,otcamera29,2023-09-07 13:13:29.896204,16208,,"[228.00718688964844, 0.0]",enter-scene,"[2.4849853515625, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2141,pedestrian,otcamera29,2023-09-07 13:13:30.146064,16213,,"[191.91668701171875, 23.040077209472656]",enter-scene,"[-0.40354156494140625, -0.07588768005371094]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2142,pedestrian,otcamera29,2023-09-07 13:13:30.395924,16218,,"[199.3043212890625, 7.7438507080078125]",enter-scene,"[3.67462158203125, -0.4650688171386719]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2143,pedestrian,otcamera29,2023-09-07 13:13:30.645784,16223,,"[220.07708740234375, 23.175575256347656]",enter-scene,"[0.820404052734375, 0.5268325805664062]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2144,pedestrian,otcamera29,2023-09-07 13:13:30.995588,16230,,"[209.00833129882812, 12.271995544433594]",enter-scene,"[-0.8044281005859375, -0.14328575134277344]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2145,pedestrian,otcamera29,2023-09-07 13:13:31.095532,16232,,"[192.09305572509766, 25.501737594604492]",enter-scene,"[0.31551361083984375, 1.998483657836914]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2146,car,otcamera29,2023-09-07 13:13:31.195476,16234,,"[497.6242218017578, 0.05457305908203125]",enter-scene,"[0.7729644775390625, -0.04937744140625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2147,car,otcamera29,2023-09-07 13:13:31.245448,16235,,"[237.03606414794922, 0.04270172119140625]",enter-scene,"[1.6639556884765625, 0.2342071533203125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2148,pedestrian,otcamera29,2023-09-07 13:13:31.995028,16250,,"[190.80120849609375, 37.168466567993164]",enter-scene,"[0.523345947265625, 0.8175258636474609]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2149,car,otcamera29,2023-09-07 13:13:31.995028,16250,,"[245.59024047851562, 0.0]",enter-scene,"[-2.41375732421875, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2152,car,otcamera29,2023-09-07 13:13:32.294860,16256,,"[183.20511627197266, 0.0532221794128418]",enter-scene,"[-1.41741943359375, -0.0532221794128418]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2153,bicyclist,otcamera29,2023-09-07 13:13:32.344832,16257,,"[255.83938598632812, 27.83367156982422]",enter-scene,"[1.4620513916015625, 1.1193466186523438]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2154,pedestrian,otcamera29,2023-09-07 13:13:32.394804,16258,,"[167.5169677734375, 19.161758422851562]",enter-scene,"[-0.06664276123046875, 0.6476058959960938]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2156,pedestrian,otcamera29,2023-09-07 13:13:32.644664,16263,,"[168.81778717041016, 20.046920776367188]",enter-scene,"[-2.9151992797851562, -0.531890869140625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2158,car,otcamera29,2023-09-07 13:13:34.093852,16292,,"[242.73092651367188, 0.24951171875]",enter-scene,"[1.8185653686523438, 0.3614845275878906]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2159,car,otcamera29,2023-09-07 13:13:34.443656,16299,,"[187.97949981689453, 0.0]",enter-scene,"[0.8404541015625, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2160,car,otcamera29,2023-09-07 13:13:35.343152,16317,,"[190.69930267333984, 0.0]",enter-scene,"[2.1316604614257812, 0.012150764465332031]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2163,car,otcamera29,2023-09-07 13:13:36.992228,16350,,"[498.5036926269531, 0.016393661499023438]",enter-scene,"[-1.0599822998046875, -0.016393661499023438]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2164,pedestrian,otcamera29,2023-09-07 13:13:37.142144,16353,,"[141.86431884765625, 0.0]",enter-scene,"[0.33435821533203125, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2166,car,otcamera29,2023-09-07 13:13:38.041640,16371,,"[190.95526885986328, 0.0034942626953125]",enter-scene,"[-1.0601654052734375, 0.011473655700683594]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2167,pedestrian,otcamera29,2023-09-07 13:13:38.241528,16375,,"[201.52552032470703, 59.73150444030762]",enter-scene,"[0.02770233154296875, -0.0977325439453125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2168,pedestrian,otcamera29,2023-09-07 13:13:38.491388,16380,,"[158.44036865234375, 1.0402870178222656]",enter-scene,"[0.6888885498046875, -0.5907936096191406]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2170,pedestrian,otcamera29,2023-09-07 13:13:40.390324,16418,,"[601.4402160644531, 532.2302551269531]",enter-scene,"[-4.75421142578125, -12.983795166015625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2173,pedestrian,otcamera29,2023-09-07 13:13:41.039960,16431,,"[184.93191528320312, 16.11536407470703]",enter-scene,"[5.715873718261719, 2.8269500732421875]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2176,pedestrian,otcamera29,2023-09-07 13:13:41.489708,16440,,"[233.63091278076172, 96.2420425415039]",enter-scene,"[1.0444412231445312, 0.9281463623046875]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2177,pedestrian,otcamera29,2023-09-07 13:13:41.539680,16441,,"[173.59940338134766, 0.06451416015625]",enter-scene,"[-1.03631591796875, 0.15880203247070312]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2178,pedestrian,otcamera29,2023-09-07 13:13:41.689596,16444,,"[196.62188720703125, 393.9352569580078]",enter-scene,"[-5.970489501953125, -2.2140655517578125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2179,car,otcamera29,2023-09-07 13:13:41.889484,16448,,"[234.29217529296875, 0.0]",enter-scene,"[-2.1732177734375, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2180,pedestrian,otcamera29,2023-09-07 13:13:42.089372,16452,,"[172.468994140625, 0.0]",enter-scene,"[0.230560302734375, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2182,car,otcamera29,2023-09-07 13:13:43.038840,16471,,"[497.14747619628906, 0.003063201904296875]",enter-scene,"[-0.8422088623046875, 0.002887725830078125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2184,pedestrian,otcamera29,2023-09-07 13:13:43.438616,16479,,"[222.20757293701172, 30.184829711914062]",enter-scene,"[0.43408966064453125, 3.4206161499023438]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2186,pedestrian,otcamera29,2023-09-07 13:13:44.438056,16499,,"[140.20339965820312, 0.203399658203125]",enter-scene,"[-0.0840911865234375, 0.0057373046875]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2187,pedestrian,otcamera29,2023-09-07 13:13:45.087692,16512,,"[280.17811584472656, 168.42098999023438]",enter-scene,"[4.7501983642578125, 2.7269363403320312]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2188,pedestrian,otcamera29,2023-09-07 13:13:45.187636,16514,,"[151.9775390625, 0.0]",enter-scene,"[-0.763946533203125, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2189,pedestrian,otcamera29,2023-09-07 13:13:45.837272,16527,,"[223.41616821289062, 52.6519660949707]",enter-scene,"[2.06585693359375, 0.2700004577636719]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2191,pedestrian,otcamera29,2023-09-07 13:13:47.036600,16551,,"[340.57969665527344, 223.39698028564453]",enter-scene,"[0.5352325439453125, 0.39820098876953125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2194,pedestrian,otcamera29,2023-09-07 13:13:49.085452,16592,,"[216.21630859375, 96.28918075561523]",enter-scene,"[3.929534912109375, 2.111621856689453]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2197,delivery_van,otcamera29,2023-09-07 13:13:49.585172,16602,,"[688.7830810546875, 142.26681518554688]",enter-scene,"[-23.540771484375, -24.810943603515625]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2199,pedestrian,otcamera29,2023-09-07 13:13:50.284780,16616,,"[580.8935546875, 0.0]",enter-scene,"[-0.6724853515625, 0.0]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2200,pedestrian,otcamera29,2023-09-07 13:13:50.684556,16624,,"[468.1719512939453, 520.276123046875]",enter-scene,"[4.1461029052734375, 9.6160888671875]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
d7261a84-9115-4d26-a22c-8c99b0b81c0d#5#2203,car,otcamera29,2023-09-07 13:13:51.084332,16632,,"[182.85476684570312, 0.12622833251953125]",enter-scene,"[-0.46741485595703125, -0.12622833251953125]",otcamera29_FR20_2023-09-07_13-00-00_Nord.mp4,otcamera29,2023-09-07,13-00-00
